year,game_sno,date,opponent,home_away,final_visiting,final_home,lin_li_played,lin_li_role,team_win,team_r,team_pa,team_ab,team_h,team_1b,team_2b,team_3b,team_hr,team_bb,team_ibb,team_hbp,team_sf,team_sac,team_so,team_gidp,team_sb,team_cs
2025,43,2025-04-18,統一7-ELEVEn獅,home,4,2,True,代打,False,2,36,30,5,4,1,0,0,2,0,2,1,1,4,0,1,0
2025,46,2025-04-19,統一7-ELEVEn獅,home,3,0,False,,False,0,32,32,4,4,0,0,0,0,0,0,0,0,11,0,0,0
2025,47,2025-06-29,統一7-ELEVEn獅,home,4,1,False,,False,1,33,31,7,4,3,0,0,1,0,0,0,1,8,0,0,0
2025,54,2025-04-23,台鋼雄鷹,home,0,6,False,,True,6,36,32,10,9,0,1,0,2,0,1,1,0,3,0,1,0
2025,55,2025-04-24,台鋼雄鷹,home,4,1,False,,False,1,35,33,10,8,1,1,0,1,0,0,0,1,6,0,0,0
2025,56,2025-06-25,富邦悍將,away,0,2,False,,False,0,33,30,4,3,1,0,0,2,0,0,0,1,13,0,0,0
2025,60,2025-04-26,富邦悍將,away,7,6,False,,True,7,41,34,9,8,1,0,0,6,0,1,0,0,10,0,1,0
2025,64,2025-04-27,富邦悍將,away,3,2,False,,True,3,43,38,9,8,1,0,0,2,0,1,0,2,11,0,0,1
2025,66,2025-04-29,中信兄弟,away,4,3,False,,True,4,37,36,12,9,2,0,1,0,0,0,0,1,3,0,1,1
2025,68,2025-04-30,中信兄弟,away,5,3,False,,True,5,40,35,11,6,4,0,1,3,0,0,0,2,7,0,1,1
2025,73,2025-05-02,味全龍,home,3,3,False,,False,3,37,36,8,5,2,0,1,1,0,0,0,0,6,0,1,1
2025,76,2025-05-03,味全龍,home,2,3,False,,True,3,38,30,7,7,0,0,0,5,0,1,1,1,6,0,0,0
2025,79,2025-05-04,味全龍,home,5,3,False,,False,3,36,28,5,4,1,0,0,4,1,0,1,3,7,0,0,0
2025,81,2025-05-06,富邦悍將,away,5,1,False,,True,5,41,31,11,8,1,1,1,6,0,1,1,2,2,0,0,2
2025,84,2025-06-26,富邦悍將,away,3,5,False,,False,3,45,38,9,9,0,0,0,3,0,1,0,3,9,0,2,1
2025,87,2025-05-09,味全龍,away,1,3,False,,False,1,32,31,5,5,0,0,0,0,0,1,0,0,4,0,1,0
2025,90,2025-05-10,味全龍,away,0,1,True,代打,False,0,35,33,4,4,0,0,0,1,1,0,0,1,6,0,0,0
2025,91,2025-06-24,味全龍,away,11,3,False,,True,11,44,41,17,14,1,0,2,1,0,1,0,1,1,0,1,0
2025,98,2025-05-14,統一7-ELEVEn獅,home,1,10,True,先發,True,10,43,36,14,7,6,1,0,5,0,1,1,0,6,0,2,0
2025,99,2025-05-15,統一7-ELEVEn獅,home,1,4,True,先發,True,4,33,30,7,5,1,0,1,1,0,1,0,1,5,0,0,1
2025,102,2025-05-16,中信兄弟,away,5,4,True,先發,True,5,35,34,9,5,1,0,3,1,0,0,0,0,7,0,0,1
2025,105,2025-05-17,中信兄弟,away,12,6,True,先發,True,12,48,46,18,13,2,0,3,2,0,0,0,0,5,0,1,0
2025,108,2025-05-18,中信兄弟,away,7,9,True,先發,False,7,45,38,14,11,2,0,1,6,0,0,1,0,8,0,0,0
2025,110,2025-05-20,台鋼雄鷹,away,1,6,True,先發,False,1,31,30,5,4,1,0,0,0,0,1,0,0,6,0,0,0
2025,112,2025-05-21,台鋼雄鷹,away,4,6,True,先發,False,4,36,33,5,4,0,1,0,3,0,0,0,0,6,0,1,0
2025,116,2025-05-23,富邦悍將,home,5,10,False,,True,10,45,39,18,13,3,2,0,2,0,3,1,0,3,0,0,0
2025,119,2025-05-24,富邦悍將,home,0,1,False,,True,1,20,17,3,3,0,0,0,2,0,0,0,1,5,0,2,0
2025,122,2025-05-25,富邦悍將,home,1,6,False,,True,6,36,36,14,8,4,1,1,0,0,0,0,0,5,0,0,0
2025,127,2025-05-28,味全龍,home,5,5,True,先發,False,5,43,39,13,10,3,0,0,1,0,1,0,2,6,0,0,0
2025,129,2025-05-30,統一7-ELEVEn獅,away,3,8,True,先發,False,3,36,35,8,8,0,0,0,1,0,0,0,0,12,0,0,0
2025,132,2025-05-31,統一7-ELEVEn獅,away,5,1,True,先發,True,5,37,34,10,7,2,1,0,2,0,0,0,1,2,0,2,0
2025,135,2025-06-01,統一7-ELEVEn獅,away,0,5,True,先發,False,0,35,34,7,7,0,0,0,1,0,0,0,0,6,0,0,0
2025,138,2025-06-27,中信兄弟,home,2,1,False,,False,1,35,34,9,7,2,0,0,1,0,0,0,0,8,0,1,0
2025,140,2025-06-04,中信兄弟,home,2,8,True,先發,True,8,38,34,10,8,2,0,0,3,0,0,0,1,4,0,1,0
2025,144,2025-06-06,台鋼雄鷹,home,1,7,True,先發,True,7,37,35,11,8,3,0,0,2,0,0,0,0,6,0,5,1
2025,147,2025-06-07,台鋼雄鷹,home,5,6,True,先發,True,6,38,35,10,6,1,1,2,2,0,0,0,1,8,0,0,1
2025,150,2025-06-08,台鋼雄鷹,home,7,4,True,先發,False,4,40,37,11,5,5,0,1,3,0,0,0,0,5,0,1,1
2025,152,2025-06-10,味全龍,home,13,3,False,,False,3,35,33,7,7,0,0,0,1,0,1,0,0,3,0,0,0
2025,154,2025-06-12,中信兄弟,away,1,4,True,代打,False,1,34,33,5,3,1,0,1,1,0,0,0,0,7,0,1,0
2025,157,2025-06-18,中信兄弟,away,4,2,False,,True,4,43,39,14,12,2,0,0,4,0,0,0,0,8,0,2,1
2025,162,2025-06-14,富邦悍將,away,7,2,True,先發,True,7,42,39,13,10,3,0,0,1,0,1,0,1,4,0,1,0
2025,164,2025-06-15,富邦悍將,away,3,7,True,先發,False,3,36,33,8,7,0,0,1,2,0,0,1,0,4,0,1,0
2025,167,2025-06-17,味全龍,away,2,1,False,,True,2,35,34,10,9,1,0,0,1,0,0,0,0,1,0,1,1
2025,170,2025-06-19,統一7-ELEVEn獅,home,1,2,False,,True,2,33,31,8,8,0,0,0,1,0,0,0,1,5,0,1,0
2025,173,2025-06-20,統一7-ELEVEn獅,home,12,2,False,,False,2,33,26,2,1,0,1,0,6,0,1,0,0,8,0,0,0
2025,176,2025-06-21,台鋼雄鷹,home,11,11,True,代打,False,11,53,44,15,9,4,2,0,8,0,0,0,1,3,0,1,0
2025,179,2025-06-22,台鋼雄鷹,home,1,2,False,,True,2,30,28,4,4,0,0,0,2,0,0,0,0,6,0,1,1
2025,181,2025-07-04,富邦悍將,home,4,5,False,,True,5,33,32,9,8,0,0,1,1,0,0,0,0,5,0,0,0
2025,185,2025-07-05,富邦悍將,home,18,4,False,,False,4,36,35,7,3,3,0,1,1,0,0,0,0,5,0,1,0
2025,188,2025-07-06,富邦悍將,home,2,7,False,,True,7,39,35,13,8,3,0,2,2,0,0,1,1,5,0,0,0
2025,194,2025-10-02,台鋼雄鷹,away,3,2,False,,True,3,35,34,9,7,1,0,1,0,0,0,0,1,6,0,0,1
2025,195,2025-10-01,台鋼雄鷹,away,0,3,True,先發,False,0,33,32,6,6,0,0,0,1,0,0,0,0,7,0,0,0
2025,197,2025-10-03,統一7-ELEVEn獅,away,7,3,False,,True,7,42,39,14,11,2,0,1,3,0,0,0,0,6,0,1,1
2025,199,2025-07-12,統一7-ELEVEn獅,away,4,11,False,,False,4,43,38,11,9,2,0,0,4,0,1,0,0,9,0,3,1
2025,202,2025-07-13,統一7-ELEVEn獅,away,4,0,False,,True,4,39,38,13,8,3,0,2,0,0,0,0,1,8,0,0,1
2025,206,2025-07-15,中信兄弟,home,5,6,False,,True,6,38,38,14,12,2,0,0,0,0,0,0,0,6,0,0,0
2025,208,2025-07-16,中信兄弟,home,7,4,False,,False,4,41,39,15,13,2,0,0,1,0,1,0,0,4,0,0,0
2025,211,2025-07-22,味全龍,away,4,3,False,,True,4,43,39,7,1,5,0,1,3,0,0,1,0,4,0,0,0
2025,213,2025-07-23,味全龍,away,0,2,False,,False,0,33,31,5,2,3,0,0,2,0,0,0,0,5,0,0,0
2025,218,2025-09-29,台鋼雄鷹,home,7,3,False,,False,3,38,34,7,4,2,1,0,4,0,0,0,0,3,0,2,0
2025,222,2025-07-26,台鋼雄鷹,home,4,4,False,,False,4,38,37,9,6,1,0,2,0,0,1,0,0,9,0,0,0
2025,225,2025-07-27,台鋼雄鷹,home,7,7,False,,False,7,43,35,14,13,1,0,0,5,0,0,2,1,9,0,0,1
2025,227,2025-07-29,富邦悍將,away,0,1,False,,False,0,34,31,5,5,0,0,0,2,0,1,0,0,5,0,0,2
2025,229,2025-07-30,富邦悍將,away,9,1,False,,True,9,47,44,17,12,4,0,1,1,0,1,1,0,5,0,1,0
2025,232,2025-08-01,中信兄弟,away,5,6,True,先發,False,5,38,36,11,8,3,0,0,0,0,1,1,0,3,0,0,1
2025,236,2025-08-02,中信兄弟,away,3,4,True,先發,False,3,38,36,7,5,2,0,0,2,0,0,0,0,7,0,2,0
2025,238,2025-08-03,中信兄弟,away,3,5,True,先發,False,3,39,36,9,8,1,0,0,3,0,0,0,0,8,0,1,0
2025,241,2025-08-05,統一7-ELEVEn獅,home,2,3,True,先發,True,3,35,33,11,10,1,0,0,1,0,0,0,1,5,0,3,0
2025,244,2025-08-06,統一7-ELEVEn獅,home,2,4,True,先發,True,4,37,32,9,8,0,0,1,4,0,0,1,0,5,0,1,0
2025,247,2025-08-08,味全龍,home,3,4,True,先發,True,4,32,30,7,5,0,0,2,1,0,1,0,0,7,0,0,0
2025,251,2025-08-09,味全龍,home,5,2,True,先發,False,2,40,38,11,9,2,0,0,1,0,1,0,0,6,0,2,0
2025,254,2025-08-10,味全龍,home,6,2,True,先發,False,2,34,33,6,5,1,0,0,1,0,0,0,0,7,0,0,0
2025,257,2025-08-12,台鋼雄鷹,home,0,1,True,先發,True,1,29,23,3,3,0,0,0,3,0,1,0,2,6,0,0,3
2025,259,2025-08-13,台鋼雄鷹,home,2,3,True,先發,True,3,30,29,5,4,0,0,1,1,0,0,0,0,4,0,1,0
2025,264,2025-08-15,味全龍,away,3,0,True,先發,True,3,37,36,10,6,4,0,0,1,0,0,0,0,4,0,1,0
2025,267,2025-08-16,味全龍,away,2,3,True,先發,False,2,36,32,7,5,2,0,0,3,0,0,0,1,3,0,2,0
2025,270,2025-08-17,味全龍,away,6,5,True,先發,True,6,42,37,11,8,2,0,1,3,0,1,0,1,9,0,2,0
2025,271,2025-08-19,富邦悍將,home,1,2,True,先發,True,2,36,29,7,6,1,0,0,4,1,1,1,1,3,0,0,0
2025,274,2025-08-20,富邦悍將,home,9,1,True,先發,False,1,34,32,8,6,2,0,0,0,0,1,1,0,8,0,0,0
2025,277,2025-08-22,統一7-ELEVEn獅,home,0,9,True,先發,True,9,39,37,13,11,1,0,1,1,0,1,0,0,5,0,1,1
2025,280,2025-08-23,統一7-ELEVEn獅,home,3,8,True,先發,True,8,41,37,16,13,1,2,0,2,0,0,2,0,3,0,0,1
2025,284,2025-08-24,統一7-ELEVEn獅,home,8,2,True,先發,False,2,36,32,6,6,0,0,0,4,0,0,0,0,7,0,0,0
2025,290,2025-08-27,中信兄弟,away,1,7,True,先發,False,1,33,32,5,3,2,0,0,1,0,0,0,0,7,0,0,0
2025,291,2025-08-28,中信兄弟,away,6,7,True,先發,False,6,39,34,9,7,1,0,1,4,0,0,0,0,5,0,1,1
2025,294,2025-08-29,台鋼雄鷹,away,5,10,True,先發,False,5,42,38,12,11,1,0,0,2,0,0,0,2,8,0,1,1
2025,295,2025-08-30,台鋼雄鷹,away,4,3,True,先發,True,4,37,34,7,5,2,0,0,2,0,1,0,0,8,0,1,0
2025,300,2025-08-31,台鋼雄鷹,away,7,6,True,先發,True,7,50,46,15,13,2,0,0,2,0,0,0,2,8,0,1,1
2025,302,2025-09-02,味全龍,home,5,2,True,先發,False,2,38,32,5,3,2,0,0,5,0,1,0,0,10,0,2,0
2025,304,2025-09-03,味全龍,home,1,2,True,先發,True,2,31,28,4,4,0,0,0,3,0,0,0,0,8,0,1,1
2025,308,2025-09-05,富邦悍將,away,3,1,True,先發,True,3,37,34,7,5,1,0,1,3,0,0,0,0,8,0,2,0
2025,311,2025-09-06,富邦悍將,away,8,0,True,先發,True,8,44,42,17,16,1,0,0,1,0,0,1,0,3,0,0,0
2025,315,2025-10-04,富邦悍將,away,2,7,False,,False,2,32,31,5,3,2,0,0,1,0,0,0,0,8,0,0,0
2025,317,2025-09-09,統一7-ELEVEn獅,away,4,0,True,先發,True,4,34,32,6,4,0,1,1,2,0,0,0,0,4,0,1,0
2025,319,2025-09-10,統一7-ELEVEn獅,away,0,3,True,先發,False,0,37,34,9,8,1,0,0,2,0,0,0,1,10,0,0,0
2025,324,2025-09-12,中信兄弟,home,5,1,True,先發,False,1,36,35,8,6,2,0,0,1,0,0,0,0,9,0,1,0
2025,327,2025-09-13,中信兄弟,home,0,8,True,先發,True,8,36,32,9,4,5,0,0,3,0,0,1,0,7,0,0,0
2025,328,2025-09-14,中信兄弟,home,2,3,True,先發,True,3,31,30,7,5,1,0,1,1,1,0,0,0,7,0,1,1
2025,331,2025-09-16,味全龍,home,4,7,True,先發,True,7,37,34,12,11,1,0,0,1,0,2,0,0,2,0,0,1
2025,335,2025-09-18,富邦悍將,home,2,5,True,先發,True,5,41,34,12,8,3,1,0,4,0,1,1,1,4,0,2,0
2025,338,2025-09-19,富邦悍將,home,2,6,True,先發,True,6,36,32,9,5,4,0,0,1,0,1,1,1,1,0,0,0
2025,340,2025-09-20,統一7-ELEVEn獅,away,1,2,True,先發,False,1,33,31,5,3,2,0,0,1,0,1,0,0,3,0,0,0
2025,343,2025-10-06,統一7-ELEVEn獅,away,5,4,False,,True,5,47,42,14,11,2,0,1,1,0,3,1,0,5,0,2,1
2025,346,2025-09-23,味全龍,away,8,3,True,先發,True,8,42,36,9,9,0,0,0,3,0,1,2,0,6,0,2,0
2025,351,2025-09-25,台鋼雄鷹,away,2,5,True,代打,False,2,39,37,11,10,1,0,0,1,0,1,0,0,4,0,1,0
2025,354,2025-09-26,台鋼雄鷹,away,4,0,False,,True,4,40,35,9,7,2,0,0,3,0,1,1,0,5,0,1,0
2025,356,2025-09-27,中信兄弟,home,7,5,False,,False,5,40,36,14,10,3,1,0,2,0,0,2,0,0,0,0,1
2025,359,2025-09-28,中信兄弟,home,4,0,False,,False,0,30,30,4,4,0,0,0,0,0,0,0,0,7,0,0,1
2026,1,2026-03-28,中信兄弟,home,2,3,False,,True,3,38,32,8,5,2,0,1,3,1,1,0,2,9,0,1,0
2026,3,2026-03-29,味全龍,home,3,2,False,,False,2,36,35,8,7,0,0,1,1,0,0,0,0,9,0,0,0
2026,6,2026-03-31,台鋼雄鷹,home,3,1,False,,False,1,31,27,2,2,0,0,0,4,0,0,0,0,10,0,3,1
2026,9,2026-04-01,台鋼雄鷹,home,6,1,False,,False,1,41,36,8,6,2,0,0,4,0,1,0,0,5,0,0,0
2026,12,2026-04-03,富邦悍將,away,2,3,False,,False,2,35,30,4,4,0,0,0,3,0,1,0,1,6,0,0,0
2026,15,2026-06-27,富邦悍將,away,2,9,False,,False,2,32,30,3,1,1,0,1,1,0,1,0,0,7,0,1,0
2026,19,2026-04-05,富邦悍將,away,5,1,False,,True,5,36,30,9,6,2,0,1,3,0,0,1,2,6,0,0,1
2026,21,2026-04-06,味全龍,away,1,0,False,,True,1,36,34,6,6,0,0,0,1,0,0,1,0,7,0,0,0
2026,24,2026-06-02,味全龍,away,0,3,False,,False,0,32,28,1,1,0,0,0,4,0,0,0,0,9,0,4,0
2026,28,2026-04-10,中信兄弟,home,2,4,False,,True,4,30,30,7,4,1,1,1,0,0,0,0,0,7,0,0,1
2026,31,2026-04-11,中信兄弟,home,1,2,False,,True,2,30,27,5,3,2,0,0,1,0,0,1,1,6,0,0,0
2026,34,2026-04-12,中信兄弟,home,14,4,False,,False,4,43,34,10,8,1,0,1,6,0,1,1,1,6,0,0,0
2026,39,2026-04-15,統一7-ELEVEn獅,home,5,1,False,,False,1,33,32,6,4,2,0,0,1,0,0,0,0,4,0,0,0
2026,40,2026-04-16,統一7-ELEVEn獅,home,7,3,False,,False,3,35,33,7,6,1,0,0,1,0,0,1,0,7,0,0,0
2026,41,2026-04-17,台鋼雄鷹,away,6,3,False,,True,6,40,38,11,9,1,0,1,2,0,0,0,0,6,0,0,1
2026,44,2026-04-18,台鋼雄鷹,away,1,6,False,,False,1,37,33,6,4,2,0,0,4,0,0,0,0,6,0,0,0
2026,47,2026-04-19,台鋼雄鷹,away,4,5,False,,False,4,41,36,10,7,2,1,0,2,0,2,0,1,5,0,4,0
2026,51,2026-04-21,富邦悍將,home,1,6,False,,True,6,39,37,11,7,2,0,2,1,0,1,0,0,2,0,3,0
2026,53,2026-04-22,富邦悍將,home,2,4,False,,True,4,35,32,10,8,2,0,0,1,0,1,1,0,4,0,1,1
2026,58,2026-06-24,味全龍,home,2,7,False,,True,7,39,37,14,9,5,0,0,1,0,0,0,1,2,0,2,0
2026,61,2026-04-25,味全龍,home,4,1,False,,False,1,34,32,5,4,0,0,1,2,0,0,0,0,4,0,1,0
2026,64,2026-04-26,味全龍,home,2,3,False,,True,3,33,30,8,6,1,0,1,1,0,1,0,1,6,0,0,1
2026,69,2026-04-29,中信兄弟,away,2,2,False,,False,2,34,30,7,6,1,0,0,4,0,0,0,0,6,0,3,1
2026,70,2026-04-30,中信兄弟,away,3,1,False,,True,3,34,32,6,4,2,0,0,2,0,0,0,0,7,0,3,0
2026,71,2026-05-01,統一7-ELEVEn獅,away,0,3,False,,False,0,35,32,5,5,0,0,0,3,0,0,0,0,10,0,0,0
2026,74,2026-05-02,統一7-ELEVEn獅,away,2,9,False,,False,2,40,33,8,6,2,0,0,4,0,2,0,1,4,0,0,0
2026,78,2026-05-03,統一7-ELEVEn獅,away,1,4,False,,False,1,31,27,3,2,1,0,0,4,0,0,0,0,9,0,1,1
2026,80,2026-06-26,富邦悍將,away,3,1,False,,True,3,24,23,6,5,1,0,0,0,0,0,1,0,4,0,0,0
2026,82,2026-05-06,富邦悍將,away,1,7,False,,False,1,39,36,9,9,0,0,0,2,0,1,0,0,6,0,0,0
2026,86,2026-05-08,統一7-ELEVEn獅,home,1,1,False,,False,1,35,32,6,5,1,0,0,3,1,0,0,0,3,0,3,0
2026,89,2026-05-09,統一7-ELEVEn獅,home,1,0,False,,False,0,33,32,7,7,0,0,0,1,0,0,0,0,5,0,0,1
2026,92,2026-05-10,統一7-ELEVEn獅,home,2,7,False,,True,7,37,33,11,9,0,2,0,1,0,1,1,1,5,0,0,0
2026,97,2026-05-13,台鋼雄鷹,away,3,1,False,,True,3,39,33,8,6,2,0,0,1,0,2,2,1,6,0,1,0
2026,98,2026-05-14,台鋼雄鷹,away,2,3,False,,False,2,35,33,6,3,2,0,1,1,0,1,0,0,2,0,0,0
2026,100,2026-05-15,味全龍,away,1,3,False,,False,1,37,36,9,7,2,0,0,1,0,0,0,0,2,0,0,0
2026,103,2026-05-16,味全龍,away,1,3,False,,False,1,33,33,6,6,0,0,0,0,0,0,0,0,3,0,0,0
2026,106,2026-05-17,味全龍,away,0,2,False,,False,0,32,32,5,5,0,0,0,0,0,0,0,0,5,0,0,0
2026,110,2026-05-20,中信兄弟,home,7,9,False,,True,9,39,33,13,11,0,0,2,4,0,0,0,2,3,0,1,1
2026,113,2026-05-22,富邦悍將,home,2,3,False,,True,3,32,30,8,7,1,0,0,1,0,0,0,1,3,0,1,0
2026,117,2026-05-23,富邦悍將,home,3,1,False,,False,1,31,30,8,7,0,0,1,0,0,0,0,1,5,0,0,0
2026,121,2026-05-24,富邦悍將,home,1,3,False,,True,3,37,30,8,6,1,0,1,2,0,4,0,1,7,0,1,1
2026,123,2026-05-26,統一7-ELEVEn獅,away,1,0,False,,True,1,35,32,8,5,2,1,0,3,0,0,0,0,5,0,0,2
2026,125,2026-05-27,統一7-ELEVEn獅,away,5,7,False,,False,5,39,36,8,6,2,0,0,3,0,0,0,0,9,0,1,0
2026,130,2026-05-29,台鋼雄鷹,home,8,3,False,,False,3,38,36,8,5,1,0,2,2,0,0,0,0,10,0,0,0
2026,133,2026-05-30,台鋼雄鷹,home,5,3,False,,False,3,42,33,10,9,1,0,0,7,0,0,1,1,9,0,0,1
2026,136,2026-05-31,台鋼雄鷹,home,6,7,False,,True,7,40,30,8,7,1,0,0,6,1,1,2,1,5,0,0,0
2026,139,2026-06-03,味全龍,home,7,3,False,,False,3,40,37,11,8,2,0,1,1,0,2,0,0,2,0,0,0
2026,142,2026-06-05,中信兄弟,away,6,7,False,,False,6,41,34,10,7,2,0,1,5,0,1,0,1,6,0,1,1
2026,147,2026-06-06,中信兄弟,away,4,8,False,,False,4,37,34,9,9,0,0,0,2,0,0,0,1,8,0,0,0
2026,150,2026-06-28,中信兄弟,away,2,0,False,,True,2,31,29,5,5,0,0,0,0,0,1,0,1,4,0,0,1
2026,153,2026-06-23,統一7-ELEVEn獅,home,1,0,False,,False,0,31,27,3,2,1,0,0,3,0,0,0,1,5,0,0,0
2026,156,2026-06-17,台鋼雄鷹,away,9,7,False,,True,9,48,44,16,13,3,0,0,1,0,0,0,3,6,0,2,0
2026,159,2026-06-12,台鋼雄鷹,away,0,0,False,,False,0,34,31,6,5,1,0,0,2,0,1,0,0,7,0,1,2
2026,162,2026-06-13,中信兄弟,away,9,8,False,,True,9,52,43,14,10,2,1,1,6,0,0,2,1,6,0,3,2
2026,165,2026-07-02,中信兄弟,away,9,6,False,,True,9,47,41,16,13,3,0,0,5,0,0,1,0,3,0,0,0
2026,167,2026-07-01,統一7-ELEVEn獅,away,0,1,True,先發,False,0,33,32,8,7,1,0,0,1,0,0,0,0,5,0,0,0
2026,170,2026-06-18,味全龍,home,7,0,False,,False,0,35,32,6,4,2,0,0,2,0,1,0,0,5,0,1,0
2026,173,2026-06-19,味全龍,home,11,3,False,,False,3,41,37,10,6,3,0,1,4,0,0,0,0,3,0,0,0
2026,177,2026-06-20,富邦悍將,home,2,0,False,,False,0,28,27,1,1,0,0,0,1,0,0,0,0,7,0,1,0
2026,180,2026-06-21,富邦悍將,home,3,1,False,,False,1,30,27,3,3,0,0,0,1,0,0,1,1,2,0,0,0
2026,183,2026-07-03,中信兄弟,away,5,3,True,先發,True,5,38,35,11,9,1,1,0,1,0,1,1,0,5,0,0,0
2026,186,2026-07-04,中信兄弟,away,1,2,False,,False,1,32,29,5,4,0,0,1,2,0,1,0,0,4,0,1,1
2026,189,2026-07-05,中信兄弟,away,4,2,True,先發,True,4,35,32,7,6,0,0,1,2,0,0,1,0,7,0,2,1
2026,190,2026-07-07,富邦悍將,away,5,3,True,先發,True,5,43,37,12,10,1,0,1,5,0,0,0,1,6,0,0,0
2026,192,2026-07-08,富邦悍將,away,1,0,True,先發,True,1,33,28,3,3,0,0,0,2,0,1,0,2,9,0,0,0
2026,204,2026-07-12,台鋼雄鷹,home,1,6,True,先發,True,6,40,37,13,10,3,0,0,2,0,0,1,0,5,0,2,0
2026,209,2026-07-15,統一7-ELEVEn獅,home,3,2,True,先發,False,2,42,37,8,7,1,0,0,4,0,0,0,1,6,0,2,0
